时间,,No,1T,1RH,2T,2RH,3T,3RH,4T,4RH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:41:55,,711,30.5,49.6,33.3,42.9,33.3,42.9,32.5,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:43:55,,712,30.6,49.2,32.8,43.8,32.6,44.1,32.2,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:45:55,,713,30.6,49.3,32.5,44.3,32.3,44.6,32,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:47:55,,714,30.4,49.6,32.4,44.4,32.2,44.7,32,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:49:55,,715,30.4,50.1,32.4,44.5,32.2,44.8,32,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:51:55,,716,30.4,50.3,32.4,44.5,32.1,44.8,32,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:53:55,,717,30.4,50,32.3,44.6,32.1,45,32,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:55:55,,718,30.4,50,32.2,44.8,32,45.1,32,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:57:55,,719,30.4,50.1,32.2,44.8,32,45.1,32,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:59:55,,720,30.4,50,32.2,45,31.9,45.2,31.9,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:01:55,,721,30.4,49.8,32.1,45.2,32,45.1,31.9,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:03:55,,722,30.4,49.6,32.1,46,32,45.2,31.9,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:05:55,,723,30.5,49.6,32,46.2,32,45.2,31.8,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:07:55,,724,30.5,49.6,32,46.3,31.9,45.5,31.8,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:09:55,,725,30.5,49.5,32,46.6,31.9,45.5,31.8,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:11:55,,726,30.5,49.2,31.9,46.8,31.9,45.8,31.7,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:13:55,,727,30.5,49,31.9,46.8,31.9,46,31.7,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:15:55,,728,30.5,49,31.9,46.7,31.9,45.8,31.7,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:17:55,,729,30.5,48.5,31.9,46.3,31.9,45.8,31.7,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:19:55,,730,30.5,48,31.9,46.4,31.9,45.7,31.7,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:21:55,,731,30.6,48.1,31.9,46.5,31.9,45.8,31.7,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:23:55,,732,30.6,48.1,31.9,46.6,31.9,46,31.7,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:25:55,,733,30.5,48.3,31.9,46.6,31.8,46.4,31.7,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:27:55,,734,30.5,48,31.9,46.4,31.7,46.5,31.8,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:29:55,,735,30.5,47.9,31.9,46.5,31.7,46.5,31.8,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:31:55,,736,30.5,47.5,32,46.3,31.7,46.5,31.9,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:33:55,,737,30.5,47.9,32.1,46,31.7,46.4,31.9,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:35:55,,738,30.5,48,32.2,45.4,31.8,46.3,31.9,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:37:55,,739,30.5,48.5,32.3,45,31.8,46,31.9,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:39:55,,740,30.5,49.8,32.4,44.8,31.9,45.8,31.9,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:41:55,,741,30.5,50,32.4,44.7,31.9,45.6,31.9,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:43:55,,742,30.5,50.4,32.4,44.6,31.9,45.5,32,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:45:55,,743,30.5,49.7,32.4,44.5,32,45.2,31.9,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:47:55,,744,30.6,49.4,32.4,44.4,32,45.2,31.9,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:49:55,,745,30.6,49.5,32.4,44.4,32,45.1,31.9,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:51:55,,746,30.7,49.5,32.4,44.4,32,45.1,31.9,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:53:55,,747,30.7,49.4,32.3,44.3,31.9,45.1,31.9,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:55:55,,748,30.7,49.4,32.3,44.3,31.9,45.2,31.9,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:57:55,,749,30.6,49.5,32.2,44.4,31.9,45.2,31.9,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:59:55,,750,30.6,49.5,32.3,44.1,31.9,45.1,31.9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:01:55,,751,30.6,49.7,32.3,44,31.9,44.9,31.9,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:03:55,,752,30.6,49.2,32.3,43.9,31.9,44.9,31.9,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:05:55,,753,30.6,48.8,32.3,43.9,31.8,44.9,31.9,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:07:55,,754,30.6,48.9,32.3,43.9,31.8,45,31.9,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:09:55,,755,30.6,48.9,32.3,43.7,31.8,44.8,32,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:11:55,,756,30.6,48.8,32.3,43.6,31.8,44.7,32,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:13:55,,757,30.6,48.7,32.3,43.5,31.9,44.6,32,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:15:55,,758,30.6,48.7,32.3,43.5,31.8,44.6,32,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:17:55,,759,30.6,48.6,32.4,43.3,31.8,44.3,32,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:19:55,,760,30.7,48.8,32.3,43.4,31.9,44.4,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:21:55,,761,30.7,48.6,32.3,43.3,31.9,44.2,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:23:55,,762,30.7,48.7,32.3,43.4,31.9,44.2,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:25:55,,763,30.7,48.5,32.3,43.3,31.9,44.2,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:27:55,,764,30.7,48.6,32.4,43.2,31.9,44.2,32,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:29:55,,765,30.6,48.8,32.3,43.2,31.9,44.3,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:31:55,,766,30.6,48.7,32.4,43.3,31.9,44.2,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:33:55,,767,30.6,48.8,32.4,43.3,31.9,44.3,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:35:55,,768,30.6,49,32.3,43.4,31.9,44.3,32,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:37:55,,769,30.6,49.2,32.3,43.5,31.8,44.3,32,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:39:55,,770,30.6,49.2,32.3,43.5,31.8,44.4,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:41:55,,771,30.6,49.1,32.3,43.6,31.8,44.4,32,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:43:55,,772,30.6,48.8,32.2,43.9,31.8,44.6,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:45:55,,773,30.6,48.8,32.3,43.8,31.8,44.5,31.9,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:47:55,,774,30.7,48.8,32.2,43.9,31.8,44.6,32,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:49:55,,775,30.7,48.4,32.2,43.8,31.8,44.6,32,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:51:55,,776,30.7,48.5,32.2,43.8,31.8,44.5,32,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:53:55,,777,30.7,48.5,32.3,43.7,31.8,44.6,32,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:55:55,,778,30.7,48.3,32.3,43.6,31.8,44.5,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:57:55,,779,30.7,48.3,32.3,43.5,31.8,44.4,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:59:55,,780,30.7,48.3,32.3,43.3,31.9,44.4,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:01:55,,781,30.7,48.2,32.3,43.4,31.9,44.2,32,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:03:55,,782,30.7,48.4,32.3,43.1,31.9,44.2,32,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:05:55,,783,30.6,48.4,32.4,42.9,31.9,43.9,32,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:07:55,,784,30.6,48.4,32.3,43,31.9,43.8,32,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:09:55,,785,30.6,48.3,32.3,42.9,31.9,43.7,32,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:11:55,,786,30.6,48.3,32.4,42.7,31.9,43.7,32,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:13:55,,787,30.6,48.3,32.4,42.7,31.9,43.7,32,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:15:55,,788,30.7,48.2,32.3,42.7,31.9,43.5,32,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:17:55,,789,30.6,48.2,32.4,42.6,32,43.4,32,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:19:55,,790,30.6,48.3,32.3,42.6,31.9,43.4,32,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:21:55,,791,30.6,48.2,32.4,42.4,32,43.2,32,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:23:55,,792,30.6,47.8,32.4,42.3,31.9,43.1,32,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:25:55,,793,30.6,47.8,32.4,42.2,31.9,43.1,32,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:27:55,,794,30.7,47.7,32.4,42.1,32,43,32,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:29:55,,795,30.7,47.5,32.3,42.1,32,42.8,32,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:31:55,,796,30.6,47.5,32.3,42.1,32,42.8,32,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:33:55,,797,30.7,47.4,32.3,42,32,42.8,32,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:35:55,,798,30.7,47.4,32.4,41.9,31.9,42.9,32,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:37:55,,799,30.7,47.3,32.3,41.8,31.9,42.8,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:39:55,,800,30.7,47.2,32.4,41.8,31.9,42.6,32,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:41:55,,801,30.7,47,32.3,41.8,32,42.4,32,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:43:55,,802,30.8,46.7,32.3,41.7,31.9,42.4,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:45:55,,803,30.8,46.5,32.3,41.8,31.9,42.7,32,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:47:55,,804,30.8,46.3,32.3,41.9,32,42.7,32,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:49:55,,805,30.8,46.5,32.3,41.8,32,42.5,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:51:55,,806,30.8,46.3,32.3,41.9,31.9,42.6,32,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:53:55,,807,30.8,46.3,32.3,41.9,31.9,42.7,32,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:55:55,,808,30.9,46,32.3,41.8,31.9,42.9,32,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:57:55,,809,30.8,46.2,32.3,41.7,31.8,42.9,32,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:59:55,,810,30.8,46.4,32.4,41.6,31.8,42.8,32,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:01:55,,811,30.8,46.4,32.3,41.8,31.9,42.7,32,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:03:55,,812,30.8,46.1,32.3,41.8,31.9,42.8,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:05:55,,813,30.8,46.4,32.3,41.6,31.9,42.5,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:07:55,,814,30.7,46.7,32.3,41.9,31.9,42.7,32,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:09:55,,815,30.7,46.3,32.3,41.8,31.9,42.7,32,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:11:55,,816,30.7,46.3,32.2,42,31.8,42.8,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:13:55,,817,30.8,45.9,32.2,42.1,31.8,42.9,32,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:15:55,,818,30.8,46.2,32.2,42.3,31.8,42.9,31.9,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:17:55,,819,30.8,46.2,32.2,42.5,31.8,43,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:19:55,,820,30.8,46.4,32.2,42.2,31.8,43,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:21:55,,821,30.8,46.1,32.3,42.3,31.8,43,32,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:23:55,,822,30.8,46,32.3,42,31.8,43,32,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:25:55,,823,30.8,46.1,32.3,42,31.9,42.9,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:27:55,,824,30.9,46.1,32.3,42,32,42.6,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:29:55,,825,30.9,46,32.3,42.1,31.9,42.8,32,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:31:55,,826,30.9,45.9,32.3,42,31.8,42.8,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:33:55,,827,30.9,45.9,32.3,41.8,31.9,42.7,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:35:55,,828,30.8,46,32.4,41.8,31.9,42.7,32,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:37:55,,829,30.8,46.3,32.4,41.8,31.9,42.6,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:39:55,,830,30.8,46.2,32.3,41.9,31.9,42.6,32,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:41:55,,831,30.9,46.1,32.3,41.9,31.9,42.6,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:43:55,,832,30.8,46.4,32.3,42,32,42.6,32,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:45:55,,833,30.9,46.3,32.4,41.8,31.9,42.7,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:47:55,,834,30.8,46.5,32.3,41.9,31.9,42.7,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:49:55,,835,30.8,46.5,32.4,41.8,31.9,42.7,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:51:55,,836,30.8,46.8,32.4,41.8,31.9,42.6,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:53:55,,837,30.7,47,32.4,41.8,31.9,42.7,32,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:55:55,,838,30.7,46.7,32.3,41.8,31.9,42.7,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:57:55,,839,30.8,46.5,32.4,41.7,31.9,42.7,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:59:55,,840,30.7,46.7,32.4,41.8,31.9,42.5,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:01:55,,841,30.7,47.2,32.3,41.8,32,42.5,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:03:55,,842,30.7,46.9,32.3,41.7,31.9,42.5,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:05:55,,843,30.7,47,32.3,41.7,31.9,42.5,32,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:07:55,,844,30.7,47,32.4,41.7,31.9,42.6,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:09:55,,845,30.7,47.1,32.3,41.7,31.9,42.5,32,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:11:55,,846,30.7,46.8,32.3,41.9,31.8,42.6,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:13:55,,847,30.8,46.5,32.2,42.5,31.8,42.6,31.9,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:15:55,,848,30.9,46.4,32.2,42.9,31.8,42.9,31.9,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:17:55,,849,30.9,46.4,32.2,42.3,31.8,42.7,31.9,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:19:55,,850,30.8,46.4,32.1,42.6,31.8,43,31.9,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:21:55,,851,30.8,46.2,32.2,43,31.8,43.2,31.9,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:23:55,,852,30.9,46.3,32.2,42.8,31.8,43.4,32,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:25:55,,853,30.8,46.4,32.3,42.3,31.8,43.3,32,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:27:55,,854,30.8,46.5,32.3,42.1,31.8,43.1,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:29:55,,855,30.8,46.5,32.3,42.1,31.9,42.9,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:31:55,,856,30.8,46.3,32.3,42.2,31.8,42.9,32,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:33:55,,857,30.9,45.8,32.2,42.5,31.8,42.9,32,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:35:55,,858,30.9,46,32.2,42.7,31.8,43,32,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:37:55,,859,30.9,45.7,32.2,42.8,31.8,43.1,31.9,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:39:55,,860,30.9,45.6,32.2,42.7,31.8,43.2,31.9,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:41:55,,861,30.9,45.7,32.2,42.8,31.8,43.4,31.9,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:43:55,,862,30.9,45.7,32.2,43.1,31.8,43.6,31.9,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:45:55,,863,30.9,45.7,32.2,43.3,31.8,43.5,32,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:47:55,,864,30.9,45.9,32.2,42.9,31.8,43.6,32,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:49:55,,865,30.8,46,32.3,42.5,31.9,43.4,32,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:51:55,,866,30.8,46,32.3,42.3,31.9,43.2,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:53:55,,867,30.8,46.2,32.3,42.1,31.9,43.1,32,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:55:55,,868,30.8,46.2,32.4,42,31.9,42.8,32,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:57:55,,869,30.8,45.8,32.2,42.7,31.9,43.1,32,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:59:55,,870,31,45.4,32.1,43.3,31.8,43.6,31.9,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:01:55,,871,30.9,45.5,32.1,43.4,31.8,43.9,31.9,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03:55,,872,30.8,45.3,32.2,43.6,31.8,43.8,31.9,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:05:55,,873,30.8,46.9,32.6,43.7,31.9,44.4,32,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:07:55,,874,31.1,45.9,32.1,43.8,32,43.8,31.8,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:09:55,,875,31,45.9,32.2,44,32,44.4,31.9,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:11:55,,876,30.9,45.9,32.2,44.5,31.9,44.8,31.9,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:13:55,,877,30.9,45.9,32.2,44.5,31.9,44.7,31.9,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:15:55,,878,30.9,47.6,32.3,44.6,32.1,44.6,32,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:17:55,,879,31.2,46.7,32.2,44,32,44.3,31.9,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:19:55,,880,31,46.7,32.2,44.6,31.9,45.1,31.9,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:21:55,,881,31.1,46.7,32.3,44.8,32,45.1,31.9,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:23:55,,882,31.1,47.3,32.4,44.4,32,45.2,32,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:25:55,,883,31.1,46.8,32.1,45.4,31.9,45.7,31.9,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:27:55,,884,31,47.6,32.3,46.4,32.1,45.8,31.9,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:29:55,,885,31.2,47.4,32.2,45,32,45.1,31.9,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:31:55,,886,31,48.2,33.1,41.8,32.9,42,32.4,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:33:55,,887,31.1,47.5,32.8,42.7,32.7,44.7,32.2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:35:55,,888,31.3,47.1,32.4,44.6,32.2,44.2,32.1,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:37:55,,889,31.2,46.8,32.3,45.3,32.1,44.6,32,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:39:55,,890,31.3,47.8,32.6,43.9,32.4,44,32.2,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:41:55,,891,31.3,47,32.6,44.1,32.5,44,32.2,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:43:55,,892,31.2,46.9,33.4,41.8,33.2,41.8,32.5,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:45:55,,893,31.4,46.4,32.9,42.5,32.7,42.7,32.4,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:47:55,,894,31.4,46.2,33.2,42.4,32.8,43.1,32.5,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:49:55,,895,31.2,47,32.9,42.7,32.6,43.5,32.4,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:51:55,,896,31.5,46.1,32.9,42.5,32.6,42.8,32.5,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:53:55,,897,31.4,45.8,32.6,43.3,32.3,43.1,32.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:55:55,,898,31.3,46,32.8,42.9,32.5,43.4,32.4,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:57:55,,899,31.3,46.4,33.3,41.6,33.2,41.3,32.6,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:59:55,,900,31.4,46.7,33.3,41.8,33.6,41.5,32.7,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:01:55,,901,31.3,46.5,33.3,42.2,33,42.6,32.6,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:03:55,,902,31.4,46,33.2,42.5,33.2,42.2,32.7,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
